"País";"Ciudad";"CityId"
"España";"Albacete";"1755"
"España";"Alcalá de Henares";"2174"
"España";"Alicante/Alacant";"1754"
"España";"Almería";"1756"
"España";"Andújar";"2884"
"España";"Aranda de Duero";"2175"
"España";"Aranjuez";"2885"
"España";"Arrecife";"2176"
"España";"Ávila";"1757"
"España";"Avilés";"2886"
"España";"Ayamonte";"2177"
"España";"Badajoz";"1758"
"España";"Barcelona";"1232"
"España";"Benavente";"2887"
"España";"Benidorm";"2888"
"España";"Bilbao";"1233"
"España";"Burgos";"1759"
"España";"Cáceres";"1760"
"España";"Cádiz";"1761"
"España";"Calatayud";"2889"
"España";"Capdepera";"2890"
"España";"Caravaca de La Cruz";"2891"
"España";"Cartagena";"2178"
"España";"Castellón de la Plana/Castelló de la Plana";"1762"
"España";"Cazorla";"2892"
"España";"Ceuta";"1763"
"España";"Ciudad Real";"1764"
"España";"Ciudad Rodrigo ";"2893"
"España";"Ciutadella de Menorca";"2179"
"España";"Córdoba";"1765"
"España";"Cuenca";"1766"
"España";"Donostia/San Sebastián";"1767"
"España";"Écija";"2180"
"España";"Eivissa";"2181"
"España";"Elche/Elx";"2182"
"España";"Estepona";"2894"
"España";"Figueres";"2183"
"España";"Gijón";"2184"
"España";"Girona";"1768"
"España";"Granada";"1769"
"España";"Guadalajara";"1770"
"España";"Haro";"2895"
"España";"Huelva";"1771"
"España";"Huesca";"1772"
"España";"Jaca";"2185"
"España";"Jaén";"1773"
"España";"Jávea/Xàbia";"2896"
"España";"Jerez de la Frontera";"2186"
"España";"La Seu d'Urgell";"2897"
"España";"Las Palmas de Gran Canaria";"1234"
"España";"León";"1774"
"España";"Llanes";"2898"
"España";"Lleida";"1775"
"España";"Lloret de Mar";"2899"
"España";"Logroño";"1776"
"España";"Lugo";"1777"
"España";"Madrid";"195"
"España";"Málaga";"1235"
"España";"Manresa";"2900"
"España";"Maó-Mahón";"2901"
"España";"Marbella";"2187"
"España";"Melilla";"1778"
"España";"Mérida";"2188"
"España";"Motril";"2189"
"España";"Murcia";"1779"
"España";"Ourense";"1780"
"España";"Oviedo";"1781"
"España";"Palencia";"1782"
"España";"Palma de Mallorca";"1236"
"España";"Pamplona/Iruña";"1783"
"España";"Plasencia";"2190"
"España";"Ponferrada";"2191"
"España";"Pontevedra";"1784"
"España";"Puerto de la Cruz";"2902"
"España";"Puerto del Rosario";"2192"
"España";"Reinosa";"2903"
"España";"Reus";"2193"
"España";"Roquetas de Mar";"2904"
"España";"Salamanca";"1785"
"España";"Salou";"2905"
"España";"San Sebastián de la Gomera";"2194"
"España";"Santa Cruz de La Palma";"2195"
"España";"Santa Cruz de Tenerife";"304"
"España";"Santander";"1786"
"España";"Santiago de Compostela";"2196"
"España";"Segovia";"1787"
"España";"Sevilla";"1237"
"España";"Sigüenza";"2906"
"España";"Sitges";"2197"
"España";"Soria";"1788"
"España";"Talavera de la Reina";"2198"
"España";"Tarancón";"2907"
"España";"Tarifa";"2908"
"España";"Tarragona";"1789"
"España";"Teruel";"1790"
"España";"Toledo";"1791"
"España";"Torremolinos";"2909"
"España";"Trujillo";"2910"
"España";"Tudela";"2911"
"España";"Valdepeñas";"2912"
"España";"València";"1238"
"España";"Valladolid";"1239"
"España";"Valverde";"2199"
"España";"Vigo";"2200"
"España";"Vinaròs";"2913"
"España";"Vitoria-Gasteiz";"1792"
"España";"Xàtiva";"2914"
"España";"Zamora";"1793"
"España";"Zaragoza";"1240"
"Sri Lanka";"Anuradhapura";"338"
"Sri Lanka";"Batticaloa";"339"
"Sri Lanka";"Colombo";"227"
"Sri Lanka";"Galle";"340"
"Sri Lanka";"Jaffna";"341"
"Sri Lanka";"Kandy";"342"
"Sri Lanka";"Mannar";"1059"
"Sri Lanka";"Nuwara Eliya";"343"
"Sri Lanka";"Ratnapura";"344"
"Sri Lanka";"Trincomalee";"345"
"Sudán";"Dongola";"1536"
"Sudán";"Elobeid";"1538"
"Sudán";"Kassala";"1537"
"Sudán";"Jartúm";"249"
"Sudán";"Nyala";"1539"
"Sudán";"Port Sudan";"1535"
"Surinam";"Albina";"2081"
"Surinam";"Djoemoe";"2082"
"Surinam";"Kwamalasemoetoe";"2083"
"Surinam";"Lelydorp";"2084"
"Surinam";"Nieuw Nickerie";"2085"
"Surinam";"Paramaribo";"1048"
"Surinam";"Sipaliwini";"2088"
"Surinam";"Stoelmanseiland";"2087"
"Suecia";"Borlange";"3019"
"Suecia";"Gothenburg";"1042"
"Suecia";"Kiruna";"1045"
"Suecia";"Lulea";"3020"
"Suecia";"Malmo";"1041"
"Suecia";"Norrkoping";"1043"
"Suecia";"Ostersund";"3021"
"Suecia";"Estocolmo";"187"
"Suecia";"Sundsvall";"1044"
"Suecia";"Umea";"3022"
"Suiza";"Ginebra";"193"
"Suiza";"Lugano";"313"
"Suiza";"Zurich";"312"
"República Árabe Siria";"Aleppo";"1261"
"República Árabe Siria";"Damasco";"213"
"República Árabe Siria";"Dara'a";"1266"
"República Árabe Siria";"Deir Ezzor";"1262"
"República Árabe Siria";"Homs";"1267"
"República Árabe Siria";"Lattakia";"1263"
"República Árabe Siria";"Palmira";"1264"
"República Árabe Siria";"Qamishli";"1265"
"Tayikistán";"Dusanbé";"211"
"Tayikistán";"Khorog";"911"
"Tayikistán";"Khujand";"910"
"Tayikistán";"Kurgan-Tube";"909"
"Tanzania";"Dar Es Salaam";"252"
"Tanzania";"Dodoma";"667"
"Tanzania";"Mtwara";"668"
"Tanzania";"Mwanza";"669"
"Tanzania";"Tabora";"670"
"Tanzania";"Tanga";"671"
"Tanzania";"Zanzibar";"672"
"Tailandia";"Bangkok";"233"
"Tailandia";"Chiang Mai";"567"
"Tailandia";"Chiang Rai";"566"
"Tailandia";"Hua Hin";"576"
"Tailandia";"Kanchanaburi";"574"
"Tailandia";"Khon Kaen";"571"
"Tailandia";"Ko Samui";"577"
"Tailandia";"Mae Hong Son";"565"
"Tailandia";"Nakhon Ratchasima";"573"
"Tailandia";"Pattaya";"575"
"Tailandia";"Phetchabun";"569"
"Tailandia";"Phuket";"579"
"Tailandia";"Songkhla";"578"
"Tailandia";"Sukhothai";"570"
"Tailandia";"Tak";"568"
"Tailandia";"Ubon Ratchathani";"572"
"Togo";"Lome";"260"
"Trinidad y Tobago";"Puerto España (Trinidad)";"100"
"Trinidad y Tobago";"Scarborough (Tobago)";"101"
"Túnez";"Túnez-Cartago";"243"
"Turquía";"Adana";"50"
"Turquía";"Ankara";"48"
"Turquía";"Antalya";"51"
"Turquía";"Diyarbakir";"1363"
"Turquía";"Edirne";"1364"
"Turquía";"Erzurum";"53"
"Turquía";"Estambul";"47"
"Turquía";"Izmir";"49"
"Turquía";"Konya";"1365"
"Turquía";"Mugla";"1366"
"Turquía";"Nevsehir";"1367"
"Turquía";"Samsun";"52"
"Turquía";"Sanliurfa";"1368"
"Turquía";"Trebisonda";"1369"
"Turquía";"Van";"1370"
"Turquía";"Zonguldak";"1371"
"Turkmenistán";"Ashgabat";"212"
"Uganda";"Arua";"1936"
"Uganda";"Entebe";"1329"
"Uganda";"Gulu";"1937"
"Uganda";"Kabale";"1938"
"Uganda";"Kampala";"1328"
"Uganda";"Kasese";"1503"
"Uganda";"Masindi";"1939"
"Uganda";"Mbarara";"1940"
"Uganda";"Soroti";"1504"
"Uganda";"Tororo";"1941"
"Ucrania";"Dnipró";"2934"
"Ucrania";"Donetsk";"2939"
"Ucrania";"Járkov";"2936"
"Ucrania";"Jersón";"2940"
"Ucrania";"Kiev";"207"
"Ucrania";"Lugansk";"2941"
"Ucrania";"Leópolis";"2935"
"Ucrania";"Odesa";"2937"
"Ucrania";"Simferópol";"2938"
"Ucrania";"Úzhgorod";"2942"
"Ucrania";"Vínnitsa";"2943"
"Emiratos Árabes Unidos";"Abu Dabi";"222"
"Emiratos Árabes Unidos";"Dubai";"1190"
"Emiratos Árabes Unidos";"Ras Al Khaimah";"1191"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Aberdeen";"1893"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Aberystwyth";"1894"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Armagh";"1895"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Bala";"1896"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Bangor";"1897"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Belfast";"38"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Birmingham";"28"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Bristol";"1898"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Cambridge";"1899"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Cardiff";"36"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Carlisle";"1900"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Edimburgo";"33"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Enniskillen";"1901"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Exeter";"34"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Glasgow";"1902"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Guernsey";"1373"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Hamilton";"1377"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Inverness";"1903"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Isla de Man";"1374"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Jersey";"1372"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Leeds";"39"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Liverpool";"1904"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Londres";"32"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Londonderry (Derry)";"1905"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Manchester";"31"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Newcastle";"29"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Norwich";"40"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Plymouth";"1906"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Reading ";"1907"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Rhayader";"1908"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Southampton";"1909"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Swansea";"1910"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Truro";"1911"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Ullapool";"1912"
"Reino Unido de la Gran Bretaña e Irlanda del Norte";"Wick";"1913"
"Estados Unidos";"Abilene, Texas";"703"
"Estados Unidos";"Agana, Guam";"1954"
"Estados Unidos";"Akron, Ohio";"711"
"Estados Unidos";"Albany, Nueva York";"712"
"Estados Unidos";"Albuquerque, Nuevo Mexico";"713"
"Estados Unidos";"Allentown, Pensilvania";"714"
"Estados Unidos";"Amarillo, Texas";"715"
"Estados Unidos";"Anchorage, Alaska";"716"
"Estados Unidos";"Ann Arbor, Míchigan";"1955"
"Estados Unidos";"Annapolis, Maryland";"1956"
"Estados Unidos";"Asheville, Carolina del Norte";"717"
"Estados Unidos";"Athens, Georgia";"1957"
"Estados Unidos";"Atlanta, Georgia";"268"
"Estados Unidos";"Atlantic City, Nueva Jersey";"718"
"Estados Unidos";"Augusta, Georgia";"1958"
"Estados Unidos";"Augusta, Maine";"1959"
"Estados Unidos";"Aurora, Illinois";"1960"
"Estados Unidos";"Austin, Texas";"719"
"Estados Unidos";"Baltimore, Maryland";"720"
"Estados Unidos";"Bangor, Maine";"1961"
"Estados Unidos";"Baton Rouge, Luisiana";"721"
"Estados Unidos";"Billings, Montana";"722"
"Estados Unidos";"Birmingham, Alabama";"723"
"Estados Unidos";"Bismarck, Dakota del Norte";"724"
"Estados Unidos";"Boise, Idaho";"725"
"Estados Unidos";"Boston, Massachusetts";"273"
"Estados Unidos";"Bowling Green, Kentucky";"1962"
"Estados Unidos";"Bozeman, Montana";"1963"
"Estados Unidos";"Bridgeport, Connecticut";"726"
"Estados Unidos";"Brookings, Dakota del Sur";"1964"
"Estados Unidos";"Brownsville, Texas";"727"
"Estados Unidos";"Búfalo, Nueva York";"728"
"Estados Unidos";"Burlington, Vermont";"729"
"Estados Unidos";"Butte, Montana";"1965"
"Estados Unidos";"Caribou, Maine";"730"
"Estados Unidos";"Carmel, Indiana";"1966"
"Estados Unidos";"Carson City, Nevada";"1967"
"Estados Unidos";"Casper, Wyoming";"731"
"Estados Unidos";"Cedar Rapids, Iowa";"1968"
"Estados Unidos";"Chandler, Arizona";"1969"
"Estados Unidos";"Charleston, Carolina del Sur";"732"
"Estados Unidos";"Charleston, Virginia Occidental";"733"
"Estados Unidos";"Charlotte, Carolina del Norte";"734"
"Estados Unidos";"Chattanooga, Tennessee";"735"
"Estados Unidos";"Cheyenne, Wyoming";"736"
"Estados Unidos";"Chicago, Illinois";"274"
"Estados Unidos";"Cincinnati, Ohio";"737"
"Estados Unidos";"Clarksville, Tennessee";"1970"
"Estados Unidos";"Cleveland, Misisipi";"1971"
"Estados Unidos";"Cleveland, Ohio";"738"
"Estados Unidos";"Colchester, Vermont";"1972"
"Estados Unidos";"Colorado Springs, Colorado";"739"
"Estados Unidos";"Columbia, Misuri";"1973"
"Estados Unidos";"Columbia, Carolina del Sur";"740"
"Estados Unidos";"Columbus, Georgia";"741"
"Estados Unidos";"Columbus, Ohio";"742"
"Estados Unidos";"Concord, Nuevo Hampshire";"743"
"Estados Unidos";"Corpus Christi, Texas";"744"
"Estados Unidos";"Dallas Ft Worth, Texas";"745"
"Estados Unidos";"Davenport, Iowa";"1974"
"Estados Unidos";"Dayton, Ohio";"746"
"Estados Unidos";"Daytona Beach, Florida";"747"
"Estados Unidos";"Denver, Colorado";"271"
"Estados Unidos";"Des Moines, Iowa";"748"
"Estados Unidos";"Detroit, Michigan";"275"
"Estados Unidos";"Dover, Delaware";"1975"
"Estados Unidos";"Duluth, Minnesota";"749"
"Estados Unidos";"El Paso, Texas";"750"
"Estados Unidos";"Elkins, Virginia Occidental";"751"
"Estados Unidos";"Erie, Pensilvania";"752"
"Estados Unidos";"Eugene, Oregón";"753"
"Estados Unidos";"Evansville, Indiana";"754"
"Estados Unidos";"Fairbanks, Alaska";"755"
"Estados Unidos";"Fargo, Dakota del Norte";"756"
"Estados Unidos";"Fayetteville, Arkansas";"1976"
"Estados Unidos";"Flagstaff, Arizona";"757"
"Estados Unidos";"Flint, Míchigan";"758"
"Estados Unidos";"Fort Collins, Colorado";"1977"
"Estados Unidos";"Fort Smith, Arkansas";"759"
"Estados Unidos";"Fort Wayne, Indiana";"760"
"Estados Unidos";"Frankfort, Kentucky";"1978"
"Estados Unidos";"Fresno, California";"761"
"Estados Unidos";"Gillette, Wyoming";"1979"
"Estados Unidos";"Goodland, Kansas";"762"
"Estados Unidos";"Grand Forks, Dakota del Norte";"1980"
"Estados Unidos";"Grand Island, Nebraska";"1981"
"Estados Unidos";"Grand Junction, Colorado";"763"
"Estados Unidos";"Grand Rapids, Míchigan";"764"
"Estados Unidos";"Great Falls, Montana";"765"
"Estados Unidos";"Green Bay, Wisconsin";"766"
"Estados Unidos";"Greensboro, Carolina del Norte";"767"
"Estados Unidos";"Greenville, Carolina del Sur";"1982"
"Estados Unidos";"Gulfport, Misisipi";"1983"
"Estados Unidos";"Harrisburg, Pensilvania";"768"
"Estados Unidos";"Hattiesburg, Misisipi";"1984"
"Estados Unidos";"Helena, Montana";"769"
"Estados Unidos";"Hilo, Hawái";"1985"
"Estados Unidos";"Honolulu, Hawai";"849"
"Estados Unidos";"Houston, Texas";"770"
"Estados Unidos";"Huntington, Virginia Occidental";"1986"
"Estados Unidos";"Huntsville, Alabama";"771"
"Estados Unidos";"Idaho Falls, Idaho";"1987"
"Estados Unidos";"Indianapolis, Indiana";"772"
"Estados Unidos";"Jackson, Mississippi";"773"
"Estados Unidos";"Jacksonville, Florida";"774"
"Estados Unidos";"Jefferson City, Misuri";"1988"
"Estados Unidos";"Joliet, Illinois";"1989"
"Estados Unidos";"Jonesboro, Arkansas";"1990"
"Estados Unidos";"Juneau, Alaska";"775"
"Estados Unidos";"Kailua, Hawái";"1991"
"Estados Unidos";"Kansas City, Kansas";"1992"
"Estados Unidos";"Kansas City, Misuri";"776"
"Estados Unidos";"Kapolei, Hawái";"1993"
"Estados Unidos";"Kearney, Nebraska";"1994"
"Estados Unidos";"Keene, Nuevo Hampshire";"1995"
"Estados Unidos";"Kenosha, Wisconsin";"1996"
"Estados Unidos";"Ketchikan, Alaska";"1997"
"Estados Unidos";"Key West, Florida";"777"
"Estados Unidos";"Knoxville, Tennessee";"778"
"Estados Unidos";"Lafayette, Luisiana";"1998"
"Estados Unidos";"Lahaina, Hawái";"1999"
"Estados Unidos";"Lake Charles, Louisiana";"779"
"Estados Unidos";"Lansing, Míchigan";"780"
"Estados Unidos";"Las Cruces, Nuevo México";"2000"
"Estados Unidos";"Las Vegas, Nevada";"781"
"Estados Unidos";"Lawton, Oklahoma";"2001"
"Estados Unidos";"Lexington, Kentucky";"782"
"Estados Unidos";"Lincoln, Nebraska";"783"
"Estados Unidos";"Little Rock, Arkansas";"784"
"Estados Unidos";"Los Ángeles, California";"269"
"Estados Unidos";"Louisville, Kentucky";"785"
"Estados Unidos";"Lowell, Massachusetts";"2002"
"Estados Unidos";"Lubbock, Texas";"786"
"Estados Unidos";"Macon, Georgia";"787"
"Estados Unidos";"Madison, Wisconsin";"788"
"Estados Unidos";"Manchester, Nuevo Hampshire";"2003"
"Estados Unidos";"McComb, Misisipi";"2004"
"Estados Unidos";"Medford, Oregon";"789"
"Estados Unidos";"Memphis, Tennessee";"790"
"Estados Unidos";"Miami, Florida";"267"
"Estados Unidos";"Middletown, Connecticut";"2005"
"Estados Unidos";"Milwaukee, Wisconsin";"791"
"Estados Unidos";"Minneapolis, Minnesota";"276"
"Estados Unidos";"Minot, Dakota del Norte";"2006"
"Estados Unidos";"Missoula, Montana";"2007"
"Estados Unidos";"Mobile, Alabama";"792"
"Estados Unidos";"Montgomery, Alabama";"793"
"Estados Unidos";"Montpelier, Vermont";"2008"
"Estados Unidos";"Myrtle Beach, Carolina del Sur";"2009"
"Estados Unidos";"Nampa, Idaho";"2010"
"Estados Unidos";"Napa, California";"2011"
"Estados Unidos";"Naples, Florida";"2012"
"Estados Unidos";"Nashua, Nuevo Hampshire";"2013"
"Estados Unidos";"Nashville, Tennessee";"794"
"Estados Unidos";"New Haven, Connecticut";"2014"
"Estados Unidos";"New Orleans, Luisiana";"795"
"Estados Unidos";"Nueva York";"278"
"Estados Unidos";"Newark, Delaware";"2015"
"Estados Unidos";"Newark, Nueva Jersey";"796"
"Estados Unidos";"Newport News, Virginia";"2016"
"Estados Unidos";"Norfolk, Virginia";"797"
"Estados Unidos";"Norman, Oklahoma";"2017"
"Estados Unidos";"North Platte, Nebraska";"798"
"Estados Unidos";"Oklahoma City, Oklahoma";"799"
"Estados Unidos";"Olathe, Kansas";"2018"
"Estados Unidos";"Olympia, Washington";"2019"
"Estados Unidos";"Omaha, Nebraska";"800"
"Estados Unidos";"Orlando, Florida";"801"
"Estados Unidos";"Owensboro, Kentucky";"2020"
"Estados Unidos";"Paducah, Kentucky";"802"
"Estados Unidos";"Palm Springs, California";"2021"
"Estados Unidos";"Parkersburg, Virginia Occidental";"2022"
"Estados Unidos";"Pendleton, Oregon";"803"
"Estados Unidos";"Peoria, Illinois";"804"
"Estados Unidos";"Philadelphia, Pensilvania";"805"
"Estados Unidos";"Phoenix, Arizona";"806"
"Estados Unidos";"Pierre, Dakota del Sur";"2023"
"Estados Unidos";"Pittsburgh, Pensilvania";"807"
"Estados Unidos";"Pocatello, Idaho";"808"
"Estados Unidos";"Portland, Maine";"809"
"Estados Unidos";"Portland, Oregón";"810"
"Estados Unidos";"Providence, Rhode Island";"811"
"Estados Unidos";"Provo, Utah";"2024"
"Estados Unidos";"Pueblo, Colorado";"812"
"Estados Unidos";"Racine, Wisconsin";"2025"
"Estados Unidos";"Raleigh & Durham, Carolina del Norte";"813"
"Estados Unidos";"Rapid City, Dakota del Sur";"814"
"Estados Unidos";"Reading, Pensilvania";"2026"
"Estados Unidos";"Reno, Nevada";"815"
"Estados Unidos";"Richmond, Virginia";"816"
"Estados Unidos";"Rio Rancho, Nuevo México";"2027"
"Estados Unidos";"Roanoke, Virginia";"817"
"Estados Unidos";"Rochester, Minnesota";"2028"
"Estados Unidos";"Rochester, Nuevo Hampshire";"2029"
"Estados Unidos";"Rochester, Nueva York";"818"
"Estados Unidos";"Rock Hill, Carolina del Sur";"2030"
"Estados Unidos";"Rock Springs, Wyoming";"2031"
"Estados Unidos";"Rockford, Illinois";"819"
"Estados Unidos";"Roswell, Nuevo México";"2032"
"Estados Unidos";"Rutland, Vermont";"2033"
"Estados Unidos";"Sacramento, California";"820"
"Estados Unidos";"Saint Paul, Minnesota";"2034"
"Estados Unidos";"Salem, Oregón";"822"
"Estados Unidos";"Salt Lake City, Utah";"823"
"Estados Unidos";"San Angelo, Texas";"824"
"Estados Unidos";"San Antonio, Texas";"825"
"Estados Unidos";"San Diego, California";"826"
"Estados Unidos";"San Francisco, California";"272"
"Estados Unidos";"San José, California";"852"
"Estados Unidos";"San Juan, Puerto Rico";"850"
"Estados Unidos";"Santa Fe, Nuevo México";"2035"
"Estados Unidos";"Sault Ste. Marie, Míchigan";"827"
"Estados Unidos";"Savannah, Georgia";"828"
"Estados Unidos";"Seattle, Washington";"277"
"Estados Unidos";"Sedona, Arizona";"2036"
"Estados Unidos";"Shreveport, Luisiana";"829"
"Estados Unidos";"Sioux City, Iowa";"830"
"Estados Unidos";"Sioux Falls, Dakota del Sur";"831"
"Estados Unidos";"Sitka, Alaska";"2037"
"Estados Unidos";"South Bend, Indiana";"832"
"Estados Unidos";"Spokane, Washington";"833"
"Estados Unidos";"Springfield, Illinois";"834"
"Estados Unidos";"Springfield, Misuri";"835"
"Estados Unidos";"St. Louis, Misuri";"821"
"Estados Unidos";"San Petersburgo, Florida";"2038"
"Estados Unidos";"Stamford, Connecticut";"2039"
"Estados Unidos";"Syracuse, New York";"836"
"Estados Unidos";"Tacoma, Washington";"2040"
"Estados Unidos";"Tallahassee, Florida";"837"
"Estados Unidos";"Tampa, Florida";"853"
"Estados Unidos";"Toledo, Ohio";"838"
"Estados Unidos";"Topeka, Kansas";"839"
"Estados Unidos";"Trenton, Nueva Jersey";"2041"
"Estados Unidos";"Tucson, Arizona";"840"
"Estados Unidos";"Tulsa, Oklahoma";"841"
"Estados Unidos";"Tuscaloosa, Alabama";"2042"
"Estados Unidos";"Waco, Texas";"842"
"Estados Unidos";"Washington DC";"270"
"Estados Unidos";"Waterloo, Iowa";"2043"
"Estados Unidos";"Watertown, Dakota del Sur";"2044"
"Estados Unidos";"West Palm Beach, Florida";"843"
"Estados Unidos";"Wichita Falls, Texas";"844"
"Estados Unidos";"Wichita, Kansas";"851"
"Estados Unidos";"Wilkes Barre, Pensilvania";"845"
"Estados Unidos";"Winston-Salem, Carolina del Norte";"2045"
"Estados Unidos";"Worcester, Massachusetts";"2046"
"Estados Unidos";"Yakima, Washington";"846"
"Estados Unidos";"Youngstown, Ohio";"847"
"Estados Unidos";"Yuma, Arizona";"848"
"Uruguay";"Montevideo";"293"
"Uruguay";"Punta del Este";"326"
"Uzbekistán";"Nukus";"118"
"Uzbekistán";"Samarkanda";"116"
"Uzbekistán";"Tashkent";"115"
"Uzbekistán";"Termez";"117"
"Vanuatu";"Lakatoro";"1469"
"Vanuatu";"Lenakel";"1470"
"Vanuatu";"Luganville";"674"
"Vanuatu";"Port Vila";"673"
"Vanuatu";"Saratamata";"1471"
"Vanuatu";"Sola";"1472"
"Venezuela";"Barcelona";"2053"
"Venezuela";"Barquisimeto";"2054"
"Venezuela";"Calabozo";"2055"
"Venezuela";"Caracas";"288"
"Venezuela";"Cd. Bolivar";"1202"
"Venezuela";"Coro";"1196"
"Venezuela";"Guanare";"2056"
"Venezuela";"Guiria";"2057"
"Venezuela";"La Canada";"2058"
"Venezuela";"La Orchila";"2059"
"Venezuela";"Maiquetia";"1199"
"Venezuela";"Maracaibo";"1197"
"Venezuela";"Maracay";"1198"
"Venezuela";"Margarita";"1200"
"Venezuela";"Maturin";"2060"
"Venezuela";"Mene Grande";"2061"
"Venezuela";"Mérida";"1201"
"Venezuela";"Puerto Ayacucho";"2062"
"Venezuela";"San Antonio Del Táchira";"2063"
"Venezuela";"San Fernando";"1203"
"Venezuela";"Santa Elena De Uairén";"2064"
"Venezuela";"Temblador";"2065"
"Venezuela";"Tumeremo";"2066"
"Venezuela";"Valle De La Pascua";"2067"
"Vietnam";"Buon Me Thuot";"3029"
"Vietnam";"Ca Mau";"3030"
"Vietnam";"Da Nang";"656"
"Vietnam";"Ha Tinh";"3025"
"Vietnam";"Hai Phong";"3024"
"Vietnam";"Hanói";"308"
"Vietnam";"Ciudad Ho Chi Minh ";"309"
"Vietnam";"Lang Son";"3031"
"Vietnam";"Lao Cai";"3026"
"Vietnam";"Nha Trang";"3027"
"Vietnam";"Pleiku";"3028"
"Zambia";"Chipata";"1305"
"Zambia";"Choma";"2981"
"Zambia";"Isoka";"2983"
"Zambia";"Kabwe";"1304"
"Zambia";"Kasama";"1306"
"Zambia";"Livingstone";"1307"
"Zambia";"Lusaka";"150"
"Zambia";"Mansa";"1308"
"Zambia";"Mfuwe";"2982"
"Zambia";"Mongu";"1309"
"Zambia";"Ndola";"1310"
"Zambia";"Solwezi";"1311"
"Zimbaue";"Beitbridge";"963"
"Zimbaue";"Bulawayo";"950"
"Zimbaue";"Chipinge";"964"
"Zimbaue";"Gokwe";"955"
"Zimbaue";"Gweru";"953"
"Zimbaue";"Harare";"263"
"Zimbaue";"Hwange";"965"
"Zimbaue";"Kadoma";"952"
"Zimbaue";"Kariba";"966"
"Zimbaue";"Karoi";"957"
"Zimbaue";"Kwekwe";"951"
"Zimbaue";"Marondera";"958"
"Zimbaue";"Masvingo";"961"
"Zimbaue";"Mount Darwin";"956"
"Zimbaue";"Mutare";"954"
"Zimbaue";"Plumtree";"960"
"Zimbaue";"Rusape";"959"
"Zimbaue";"Victoria Falls";"962"

Actualizado a  2025-02-20, 10:20
